date,mean_consumption,median_consumption,std_consumption,day,holiday
2012-05-07,10.468890957446808,8.220500000000001,8.335851276841035,0,1
2012-05-08,9.186696132596685,7.256,7.413660892441639,1,0
2012-05-09,9.446322272915802,7.566,7.569222823192254,2,0
2012-05-10,9.180166801619432,7.332,7.307587046598341,3,0
2012-05-11,8.732987411487018,7.0634999999999994,6.774186266500038,4,0
2012-05-12,9.1248234375,7.247,7.255081008728812,5,0
2012-05-13,9.490737109375,7.638999999999999,7.1721422914549295,6,0
2012-05-14,9.165128983308042,7.2829999999999995,7.396842768454099,0,0
2012-05-15,9.43341881918819,7.337,8.13221112557551,1,0
2012-05-16,8.11111890133719,6.608,7.318048363532843,2,0
2012-05-17,8.796696064652144,7.067,7.050016025012535,3,0
2012-05-18,9.03780738966815,7.115,7.315116584040954,4,0
2012-05-19,8.978897488119484,7.4510000000000005,6.542697807428898,5,0
2012-05-20,9.760332880895827,7.894,7.359881173275817,6,0
2012-05-21,8.774513014827019,7.095,6.9042989971563715,0,0
2012-05-22,8.205767061839154,6.673,6.54569634157,1,0
2012-05-23,8.008012876884422,6.672000000000001,6.192136681663963,2,0
2012-05-24,7.957936939721793,6.674,5.918669063248278,3,0
2012-05-25,7.943125038028597,6.577,5.86828175560097,4,0
2012-05-26,8.116066707095209,6.7195,6.141504572209605,5,0
2012-05-27,8.416389511973327,6.97,6.284707444983811,6,0
2012-05-28,8.086271120431396,6.7635000000000005,6.0740651203700144,0,0
2012-05-29,7.991072335400059,6.63,5.959237913139402,1,0
2012-05-30,7.94293512565751,6.5885,5.839402101110191,2,0
2012-05-31,8.03487302044342,6.579,6.012697572967995,3,0
2012-06-01,8.125530264279625,6.688,6.174907655171362,4,0
2012-06-02,8.42510191981931,6.939,6.42532647524849,5,0
2012-06-03,9.253865857102513,7.44,7.485415460228426,6,0
2012-06-04,8.823323546019198,7.112,7.18028748957795,0,1
2012-06-05,9.214932523997742,7.5395,7.237152076562438,1,1
2012-06-06,8.405266648091391,6.816,6.58782607729578,2,0
2012-06-07,8.719952132049519,7.012,7.091622556060067,3,0
2012-06-08,8.785002450980391,6.971,7.221434698832429,4,0
2012-06-09,8.521548579161028,6.845,6.654020858189491,5,0
2012-06-10,9.071965078505684,7.526999999999999,6.799919465852388,6,0
2012-06-11,9.403579737335836,7.528,7.8680676631570945,0,0
2012-06-12,9.137704961528257,7.223,7.495457224140267,1,0
2012-06-13,6.9614751191106405,5.601,6.960423028528977,2,0
2012-06-14,8.122837202950013,6.665,6.662255853429077,3,0
2012-06-15,7.250294962080173,5.913,6.923691146280135,4,0
2012-06-16,7.7783311390955925,6.3495,7.0822140430423515,5,0
2012-06-17,8.874601866251943,7.194,6.683058153629832,6,0
2012-06-18,8.41693669583119,6.9755,6.4226662256962515,0,0
2012-06-19,8.093577248270561,6.681,6.079630815392992,1,0
2012-06-20,8.011446716074623,6.564,6.097205041054769,2,0
2012-06-21,8.368390051020409,6.839499999999999,6.466954551397614,3,0
2012-06-22,8.41268380855397,6.828,6.761114357489622,4,0
2012-06-23,8.585316083206495,6.945,6.737825335880139,5,0
2012-06-24,8.952203196347032,7.3095,6.879636425563648,6,0
2012-06-25,8.22351291793313,6.8309999999999995,6.243362136238063,0,0
2012-06-26,8.201040749177423,6.792,6.222403003855479,1,0
2012-06-27,8.213033602829713,6.7755,6.217034369733134,2,0
2012-06-28,8.104136329209796,6.711,6.080465916416481,3,0
2012-06-29,8.165776348966213,6.735,6.21017656054523,4,0
2012-06-30,8.161621730382294,6.7625,6.126654694749815,5,0
2012-07-01,8.643769056603773,7.114,6.404646387684638,6,0
2012-07-02,8.517518003476534,6.971,6.594994968891419,0,0
2012-07-03,8.27542723004695,6.856,6.574896828849452,1,0
2012-07-04,8.18488251434273,6.729,6.251434331336934,2,0
2012-07-05,8.040435248296008,6.631,6.0497202988744085,3,0
2012-07-06,8.15561444921316,6.7355,6.261848631757351,4,0
2012-07-07,8.423478281397545,6.9365000000000006,6.376567260051471,5,0
2012-07-08,9.047911709159584,7.45,6.826847113179304,6,0
2012-07-09,8.44554786862334,6.966,6.469314596278561,0,0
2012-07-10,8.308118921410463,6.78,6.378207851079434,1,0
2012-07-11,8.177521560574949,6.716,6.263014958985381,2,0
2012-07-12,8.201829902736938,6.717,6.289151835392204,3,0
2012-07-13,8.19228872923215,6.666,6.225262456607592,4,0
2012-07-14,8.567737441393168,7.003,6.667634100642567,5,0
2012-07-15,8.621284661754855,7.108,6.370140020674277,6,0
2012-07-16,8.51722554711925,7.031499999999999,6.501247067707877,0,0
2012-07-17,8.092946639874972,6.692,5.986423127063509,1,0
2012-07-18,8.221288839285714,6.733499999999999,6.144268822912658,2,0
2012-07-19,8.202051820415457,6.771,6.079686307740821,3,0
2012-07-20,8.18987597590899,6.734,6.268145287069628,4,0
2012-07-21,8.11743096140977,6.658,6.109618313231524,5,0
2012-07-22,8.211085879991078,6.739,5.96209004686221,6,0
2012-07-23,7.946296610169492,6.607,5.860157920169179,0,0
2012-07-24,7.889888665774208,6.562,5.795636934212475,1,0
2012-07-25,7.966217216770741,6.576499999999999,5.864838144480049,2,0
2012-07-26,7.884893151907206,6.614,5.767298647223029,3,0
2012-07-27,8.196745819397993,6.797,6.089619529081665,4,0
2012-07-28,8.06475089206066,6.7565,5.875439372690408,5,0
2012-07-29,8.535148717948719,7.172,6.403175251016369,6,0
2012-07-30,8.035820735785954,6.642,6.10850437112618,0,0
2012-07-31,8.15114320712695,6.7155000000000005,6.199163306009004,1,0
2012-08-01,8.012025172644242,6.695,5.893835454637744,2,0
2012-08-02,7.924838048563154,6.605,5.8847124645842825,3,0
2012-08-03,7.951056494661921,6.617,5.893572122603329,4,0
2012-08-04,8.105360542704627,6.823,5.904575734491998,5,0
2012-08-05,8.634227141268076,7.103,6.393682812633457,6,0
2012-08-06,8.203523576512456,6.752000000000001,6.189314443636117,0,0
2012-08-07,8.150554492882563,6.686,6.16105530189999,1,0
2012-08-08,7.956334297153024,6.592,5.871642744148932,2,0
2012-08-09,7.922083852313167,6.539,5.9300013868394,3,0
2012-08-10,7.927859176863181,6.582,6.011587672485768,4,0
2012-08-11,8.009109010011123,6.628,5.972463209529399,5,0
2012-08-12,8.37831145717464,7.016,6.050847939158001,6,0
2012-08-13,8.038669706405694,6.702,5.978215944278132,0,0
2012-08-14,7.853656361209964,6.449,5.946738128642568,1,0
2012-08-15,8.038980427046264,6.609,6.112698583043025,2,0
2012-08-16,7.911397330367074,6.498,5.919102751462355,3,0
2012-08-17,7.729175934163701,6.4045,5.744736034209445,4,0
2012-08-18,7.96464872080089,6.561,5.946732687081945,5,0
2012-08-19,8.513752836484985,7.013,6.3913675917262145,6,0
2012-08-20,8.07246672601825,6.724,5.9283424715130115,0,0
2012-08-21,7.897024911032028,6.5725,5.69112923551668,1,0
2012-08-22,7.802124722098711,6.465,5.779033448747411,2,0
2012-08-23,7.76778746109382,6.4485,5.783996677144735,3,0
2012-08-24,7.872991107158737,6.539,5.89599415925805,4,0
2012-08-25,8.101748943740272,6.677,6.191065124966326,5,0
2012-08-26,8.07716303380783,6.4975000000000005,6.140090936768764,6,0
2012-08-27,8.27532006227758,6.819,6.206215941027073,0,1
2012-08-28,8.015881698910384,6.56,6.114075235007264,1,0
2012-08-29,8.259175227929731,6.813,6.331897531165365,2,0
2012-08-30,8.30268556815655,6.756,6.714240467967907,3,0
2012-08-31,8.040321547698467,6.496,6.28422940060946,4,0
2012-09-01,8.265210186832741,6.7075,6.333831502054065,5,0
2012-09-02,8.963163850600267,7.3100000000000005,6.817703405455468,6,0
2012-09-03,8.294886146319769,6.818,6.253127208031825,0,0
2012-09-04,8.281297020898176,6.8785,6.129784963969756,1,0
2012-09-05,8.10804,6.6465,6.059924344519698,2,0
2012-09-06,8.019376917945296,6.679,5.957034852024152,3,0
2012-09-07,7.992786619248721,6.657,6.0742110115540555,4,0
2012-09-08,8.19190153367415,6.698,6.430791320054249,5,0
2012-09-09,8.542560124472105,6.993,6.415430165449225,6,0
2012-09-10,8.462809735496776,6.991,6.562062244124256,0,0
2012-09-11,8.199111802622804,6.857,6.16516740796586,1,0
2012-09-12,8.249254936765032,6.716,6.42631921695648,2,0
2012-09-13,8.174790440362912,6.661,6.3169749230560095,3,0
2012-09-14,8.253414074564306,6.72,6.423461843551058,4,0
2012-09-15,8.364317008603575,6.829,6.320596119419678,5,0
2012-09-16,8.966368107631231,7.313000000000001,6.873623452903017,6,0
2012-09-17,8.519277253783725,6.939,6.663453867276567,0,0
2012-09-18,8.425707450294954,6.787,6.588541364413929,1,0
2012-09-19,8.617327011118377,6.981,6.749164611992,2,0
2012-09-20,8.583937201216862,6.8795,6.915574483986626,3,0
2012-09-21,8.757619202427394,7.058,6.92329698790476,4,0
2012-09-22,8.925366276549632,7.2345,7.013290184654823,5,0
2012-09-23,10.40763928029482,8.436,8.122277623146074,6,0
2012-09-24,9.565270752688171,7.653499999999999,7.679307232919499,0,0
2012-09-25,9.175886431945042,7.3835,7.408526176275357,1,0
2012-09-26,9.287842780748663,7.491,7.454317760362305,2,0
2012-09-27,9.186605789697744,7.3919999999999995,7.433837477786321,3,0
2012-09-28,9.21,7.3629999999999995,7.554346082554975,4,0
2012-09-29,9.338379843319924,7.539,7.579781034155508,5,0
2012-09-30,10.090714739517155,8.141,8.022079247768504,6,0
2012-10-01,9.542934892541087,7.628,7.650622207041391,0,0
2012-10-02,9.355276324052753,7.593,7.323153428632408,1,0
2012-10-03,9.347481751824818,7.488,7.359386275437365,2,0
2012-10-04,9.275392641862398,7.491,7.402064385803457,3,0
2012-10-05,9.49164103626943,7.616,7.681660371284228,4,0
2012-10-06,9.505463545981772,7.6335,7.559290148699407,5,0
2012-10-07,10.15144377717954,8.149,7.858808199180918,6,0
2012-10-08,10.04157844951676,7.977,8.230452744311917,0,0
2012-10-09,9.556979533360623,7.7105,7.746150915818461,1,0
2012-10-10,9.544800530828908,7.6965,7.626984865146052,2,0
2012-10-11,9.911510448366808,8.004,8.004604448273394,3,0
2012-10-12,9.531795243853285,7.670999999999999,7.68283798064235,4,0
2012-10-13,10.01985728683733,7.996,8.044403127066522,5,0
2012-10-14,10.65572828058859,8.554,8.386404475540356,6,0
2012-10-15,10.11190476190476,8.036,8.250945768390524,0,0
2012-10-16,9.789463956748097,7.859500000000001,7.8549119697980805,1,0
2012-10-17,9.694480949531219,7.79,7.715083165390295,2,0
2012-10-18,9.535742806112324,7.722,7.430753045384561,3,0
2012-10-19,10.072798855112515,8.08,8.042020874488731,4,0
2012-10-20,10.189195699348984,8.303,7.769154398304447,5,0
2012-10-21,10.838523283346488,8.7785,8.302066438463289,6,0
