ob_time,wind_direction,wind_speed,air_temperature,dewpoint,rltv_hum,prcp_amt
2011-11-23 00:00:00,270.0,1.0,4.6,4.0,95.2,0.0
2011-11-23 01:00:00,320.0,1.0,3.6,3.1,96.6,0.0
2011-11-23 02:00:00,310.0,2.0,3.7,3.3,96.6,0.0
2011-11-23 03:00:00,280.0,2.0,4.5,4.2,98.3,0.0
2011-11-23 04:00:00,240.0,2.0,2.4,2.0,96.4,0.0
2011-11-23 05:00:00,230.0,2.0,2.9,2.6,98.1,0.0
2011-11-23 06:00:00,240.0,2.0,3.5,3.3,98.3,0.0
2011-11-23 07:00:00,270.0,3.0,3.6,3.4,98.2,0.0
2011-11-23 08:00:00,200.0,1.0,3.7,3.5,98.4,0.0
2011-11-23 09:00:00,220.0,2.0,4.2,4.0,98.3,0.0
2011-11-23 10:00:00,270.0,3.0,4.5,4.3,98.3,0.0
2011-11-23 11:00:00,210.0,2.0,6.0,5.8,98.5,0.0
2011-11-23 12:00:00,210.0,2.0,7.8,6.8,92.8,0.0
2011-11-23 13:00:00,220.0,3.0,9.5,7.3,86.7,0.0
2011-11-23 14:00:00,230.0,3.0,10.6,7.6,82.3,0.0
2011-11-23 15:00:00,210.0,2.0,10.0,7.8,85.7,0.0
2011-11-23 16:00:00,170.0,2.0,9.2,7.5,89.3,0.0
2011-11-23 17:00:00,220.0,2.0,7.8,6.8,92.8,0.0
2011-11-23 18:00:00,200.0,2.0,6.9,6.2,95.6,0.0
2011-11-23 19:00:00,210.0,2.0,7.0,6.5,97.0,0.0
2011-11-23 20:00:00,220.0,3.0,6.6,6.2,97.0,0.0
2011-11-23 21:00:00,220.0,2.0,6.3,6.1,98.4,0.0
2011-11-23 22:00:00,190.0,2.0,6.5,6.2,98.6,0.0
2011-11-23 23:00:00,220.0,3.0,6.8,6.5,98.6,0.0
2011-11-24 00:00:00,200.0,2.0,6.1,5.9,98.4,0.0
2011-11-24 01:00:00,230.0,2.0,7.3,7.1,98.5,0.0
2011-11-24 02:00:00,220.0,2.0,6.5,6.2,98.6,0.0
2011-11-24 03:00:00,230.0,3.0,8.0,7.8,98.6,0.2
2011-11-24 04:00:00,210.0,4.0,8.5,8.3,98.6,0.0
2011-11-24 05:00:00,220.0,3.0,8.8,8.5,98.6,0.0
2011-11-24 06:00:00,210.0,3.0,8.4,8.0,97.2,0.0
2011-11-24 07:00:00,210.0,2.0,7.9,7.6,98.6,0.0
2011-11-24 08:00:00,200.0,3.0,7.7,7.5,98.6,0.0
2011-11-24 09:00:00,200.0,4.0,9.3,9.1,98.6,0.2
2011-11-24 10:00:00,210.0,3.0,10.4,10.0,97.4,0.0
2011-11-24 11:00:00,200.0,5.0,11.8,10.4,91.4,0.0
2011-11-24 12:00:00,210.0,4.0,13.6,10.2,79.7,0.0
2011-11-24 13:00:00,210.0,6.0,12.7,8.9,77.9,0.0
2011-11-24 14:00:00,210.0,7.0,12.7,8.2,74.5,0.0
2011-11-24 15:00:00,200.0,7.0,12.1,7.8,75.1,0.0
2011-11-24 16:00:00,190.0,6.0,10.5,6.5,76.1,0.0
2011-11-24 17:00:00,190.0,5.0,9.2,6.4,82.6,0.0
2011-11-24 18:00:00,190.0,5.0,9.1,7.1,87.9,0.0
2011-11-24 19:00:00,180.0,4.0,8.9,7.3,89.0,0.0
2011-11-24 20:00:00,180.0,5.0,9.8,7.6,85.6,0.0
2011-11-24 21:00:00,190.0,5.0,10.2,8.3,88.4,0.0
2011-11-24 22:00:00,190.0,7.0,11.1,9.2,87.5,0.0
2011-11-24 23:00:00,190.0,7.0,11.5,9.1,85.3,0.0
2011-11-25 00:00:00,190.0,7.0,11.6,9.2,85.4,0.0
2011-11-25 01:00:00,190.0,6.0,11.9,9.5,85.4,0.0
2011-11-25 02:00:00,200.0,8.0,12.3,9.9,85.7,0.0
2011-11-25 03:00:00,210.0,7.0,13.0,9.9,81.4,0.0
2011-11-25 04:00:00,220.0,5.0,13.0,10.4,83.7,0.0
2011-11-25 05:00:00,220.0,6.0,12.8,11.1,89.4,0.0
2011-11-25 06:00:00,260.0,5.0,12.5,11.6,94.0,0.0
2011-11-25 07:00:00,260.0,6.0,11.3,8.7,83.9,0.2
2011-11-25 08:00:00,250.0,6.0,10.6,8.0,83.5,0.0
2011-11-25 09:00:00,240.0,4.0,10.0,7.7,85.7,0.2
2011-11-25 10:00:00,250.0,8.0,11.7,7.8,77.1,0.0
2011-11-25 11:00:00,260.0,8.0,11.9,5.7,65.7,0.0
2011-11-25 12:00:00,270.0,10.0,12.4,4.9,59.8,0.0
2011-11-25 13:00:00,270.0,9.0,12.8,5.6,61.4,0.0
2011-11-25 14:00:00,270.0,10.0,11.7,4.1,59.9,0.0
2011-11-25 15:00:00,260.0,9.0,11.2,4.6,63.7,0.0
2011-11-25 16:00:00,250.0,6.0,10.2,4.4,67.1,0.0
2011-11-25 17:00:00,230.0,4.0,9.2,4.5,72.3,0.0
2011-11-25 18:00:00,240.0,5.0,8.9,4.9,75.8,0.0
2011-11-25 19:00:00,240.0,3.0,7.9,4.5,79.0,0.0
2011-11-25 20:00:00,250.0,4.0,7.6,5.2,84.3,0.0
2011-11-25 21:00:00,240.0,4.0,6.3,4.6,89.4,0.0
2011-11-25 22:00:00,230.0,3.0,6.1,4.2,87.8,0.0
2011-11-25 23:00:00,230.0,3.0,6.1,4.4,89.3,0.0
2011-11-26 00:00:00,250.0,5.0,6.5,4.9,89.5,0.0
2011-11-26 01:00:00,240.0,3.0,5.4,4.1,90.5,0.0
2011-11-26 02:00:00,190.0,3.0,4.9,4.3,95.2,0.0
2011-11-26 03:00:00,200.0,3.0,5.0,4.4,95.1,0.0
2011-11-26 04:00:00,200.0,3.0,4.3,3.7,96.6,0.0
2011-11-26 05:00:00,220.0,3.0,5.2,4.8,96.8,0.0
2011-11-26 06:00:00,220.0,3.0,5.1,4.6,96.7,0.0
2011-11-26 07:00:00,220.0,4.0,6.5,6.1,97.0,0.0
2011-11-26 08:00:00,220.0,5.0,7.3,6.3,92.7,0.0
2011-11-26 09:00:00,220.0,6.0,8.4,6.7,88.8,0.0
2011-11-26 10:00:00,220.0,5.0,10.3,7.4,82.1,0.0
2011-11-26 11:00:00,230.0,7.0,11.9,7.0,71.4,0.0
2011-11-26 12:00:00,240.0,10.0,12.4,6.9,68.6,0.0
2011-11-26 13:00:00,240.0,7.0,12.5,7.7,72.1,0.0
2011-11-26 14:00:00,250.0,11.0,12.9,7.0,66.9,0.0
2011-11-26 15:00:00,250.0,8.0,12.7,7.7,71.1,0.0
2011-11-26 16:00:00,240.0,7.0,12.4,7.3,70.8,0.0
2011-11-26 17:00:00,240.0,6.0,12.2,7.6,74.0,0.0
2011-11-26 18:00:00,240.0,6.0,11.9,7.4,73.7,0.0
2011-11-26 19:00:00,220.0,5.0,11.6,7.2,74.7,0.0
2011-11-26 20:00:00,240.0,6.0,11.8,7.7,76.0,0.0
2011-11-26 21:00:00,230.0,6.0,11.1,7.1,76.6,0.0
2011-11-26 22:00:00,240.0,7.0,11.8,7.2,73.6,0.0
2011-11-26 23:00:00,220.0,9.0,11.9,6.9,71.4,0.0
2011-11-27 00:00:00,220.0,8.0,12.0,7.6,75.0,0.0
2011-11-27 01:00:00,230.0,7.0,12.2,8.2,76.3,0.0
2011-11-27 02:00:00,230.0,10.0,12.1,8.9,80.9,0.0
2011-11-27 03:00:00,230.0,8.0,12.3,9.7,84.5,0.0
2011-11-27 04:00:00,230.0,8.0,12.6,9.8,83.6,0.0
2011-11-27 05:00:00,240.0,8.0,13.0,9.6,80.3,0.0
2011-11-27 06:00:00,220.0,10.0,13.2,9.0,76.0,0.0
2011-11-27 07:00:00,230.0,9.0,13.2,9.3,77.1,0.0
2011-11-27 08:00:00,230.0,9.0,13.2,10.0,80.4,0.0
2011-11-27 09:00:00,260.0,14.0,13.5,9.6,77.3,0.0
2011-11-27 10:00:00,270.0,11.0,13.9,7.8,67.0,0.0
2011-11-27 11:00:00,300.0,15.0,13.2,5.3,58.8,0.0
2011-11-27 12:00:00,310.0,15.0,12.7,2.0,48.5,0.0
2011-11-27 13:00:00,300.0,10.0,12.9,1.7,46.8,0.0
2011-11-27 14:00:00,290.0,9.0,12.7,2.0,48.5,0.0
2011-11-27 15:00:00,290.0,5.0,11.6,2.3,53.0,0.0
2011-11-27 16:00:00,270.0,5.0,10.4,1.9,55.5,0.0
2011-11-27 17:00:00,280.0,4.0,7.9,1.5,64.1,0.0
2011-11-27 18:00:00,260.0,4.0,5.7,1.8,75.4,0.0
2011-11-27 19:00:00,200.0,2.0,3.6,0.9,83.1,0.0
2011-11-27 20:00:00,230.0,2.0,2.6,0.9,89.3,0.0
2011-11-27 21:00:00,250.0,2.0,1.5,0.2,90.6,0.0
2011-11-27 22:00:00,240.0,3.0,1.2,0.3,94.3,0.0
2011-11-27 23:00:00,260.0,1.0,0.5,-0.2,95.9,0.0
2011-11-28 00:00:00,170.0,1.0,-0.3,-1.2,91.6,0.0
2011-11-28 01:00:00,220.0,1.0,-0.5,-1.2,93.4,0.0
2011-11-28 02:00:00,220.0,1.0,-1.2,-1.8,94.6,0.0
2011-11-28 03:00:00,0.0,0.0,-1.7,-2.3,94.2,0.0
2011-11-28 04:00:00,220.0,2.0,-1.7,-2.2,94.2,0.0
2011-11-28 05:00:00,0.0,0.0,-1.9,-2.4,94.0,0.0
2011-11-28 06:00:00,340.0,1.0,-1.6,-2.1,94.3,0.0
2011-11-28 07:00:00,250.0,1.0,-0.8,-1.2,95.1,0.0
2011-11-28 08:00:00,230.0,2.0,0.3,-0.1,98.1,0.0
2011-11-28 09:00:00,310.0,2.0,1.9,1.6,98.1,0.0
2011-11-28 10:00:00,0.0,0.0,3.9,3.6,98.3,0.0
2011-11-28 11:00:00,330.0,1.0,4.6,2.9,88.7,0.0
2011-11-28 12:00:00,180.0,1.0,6.0,3.1,81.7,0.0
2011-11-28 13:00:00,220.0,1.0,7.7,4.3,78.8,0.0
2011-11-28 14:00:00,190.0,2.0,9.3,4.9,73.6,0.0
2011-11-28 15:00:00,190.0,4.0,9.6,4.7,71.4,0.0
2011-11-28 16:00:00,210.0,6.0,9.7,4.2,69.0,0.0
2011-11-28 17:00:00,160.0,3.0,7.1,3.2,76.8,0.0
2011-11-28 18:00:00,130.0,3.0,8.6,5.5,80.9,0.0
2011-11-28 19:00:00,180.0,5.0,10.2,7.6,83.3,0.0
2011-11-28 20:00:00,190.0,5.0,11.1,9.4,88.7,0.0
2011-11-28 21:00:00,190.0,5.0,11.7,10.3,91.4,0.0
2011-11-28 22:00:00,190.0,5.0,12.3,11.1,92.7,0.0
2011-11-28 23:00:00,200.0,4.0,12.9,11.4,90.6,0.0
2011-11-29 00:00:00,200.0,5.0,12.7,10.8,88.2,0.0
2011-11-29 01:00:00,200.0,8.0,13.0,10.7,86.0,0.0
2011-11-29 02:00:00,200.0,7.0,12.9,10.5,84.8,0.0
2011-11-29 03:00:00,200.0,7.0,13.0,10.3,83.7,0.0
2011-11-29 04:00:00,190.0,8.0,12.8,9.8,82.4,0.0
2011-11-29 05:00:00,190.0,7.0,12.8,9.7,81.3,0.0
2011-11-29 06:00:00,200.0,6.0,11.5,10.7,95.1,0.6
2011-11-29 07:00:00,190.0,8.0,11.7,10.3,91.4,0.2
2011-11-29 08:00:00,180.0,9.0,12.0,9.4,84.3,0.0
2011-11-29 09:00:00,190.0,9.0,12.3,9.3,82.2,0.8
2011-11-29 10:00:00,180.0,10.0,12.7,9.3,80.1,0.0
2011-11-29 11:00:00,190.0,10.0,12.9,9.3,79.2,0.0
2011-11-29 12:00:00,200.0,12.0,13.0,9.0,77.0,0.0
2011-11-29 13:00:00,200.0,11.0,13.2,8.7,73.8,0.0
2011-11-29 14:00:00,210.0,11.0,13.3,8.9,75.0,0.0
2011-11-29 15:00:00,200.0,11.0,12.5,10.0,84.6,0.0
2011-11-29 16:00:00,200.0,10.0,13.2,10.1,81.6,0.0
2011-11-29 17:00:00,220.0,9.0,12.7,10.9,89.4,0.4
2011-11-29 18:00:00,260.0,11.0,11.0,7.3,77.7,1.6
2011-11-29 19:00:00,260.0,11.0,9.7,4.4,69.0,0.0
2011-11-29 20:00:00,260.0,8.0,8.5,3.0,68.8,0.0
2011-11-29 21:00:00,250.0,5.0,7.3,2.6,71.5,2.0
2011-11-29 22:00:00,220.0,3.0,6.1,2.4,77.3,0.0
2011-11-29 23:00:00,240.0,4.0,5.6,2.6,81.4,0.0
2011-11-30 00:00:00,220.0,4.0,5.6,2.8,81.4,0.0
2011-11-30 01:00:00,210.0,4.0,5.0,2.3,82.5,0.0
2011-11-30 02:00:00,220.0,4.0,5.2,2.4,82.6,0.0
2011-11-30 03:00:00,240.0,3.0,5.7,2.7,81.6,0.0
2011-11-30 04:00:00,220.0,3.0,5.0,2.6,84.0,0.0
2011-11-30 05:00:00,210.0,3.0,4.6,2.6,87.0,0.0
2011-11-30 06:00:00,240.0,3.0,6.2,3.7,83.4,0.0
2011-11-30 07:00:00,210.0,2.0,4.8,2.8,87.1,0.0
2011-11-30 08:00:00,190.0,3.0,3.6,2.3,91.4,0.0
2011-11-30 09:00:00,200.0,3.0,6.4,4.4,86.4,0.0
2011-11-30 10:00:00,200.0,6.0,9.7,5.5,75.3,0.0
2011-11-30 11:00:00,190.0,5.0,11.5,5.9,68.8,0.0
2011-11-30 12:00:00,210.0,6.0,11.2,5.9,69.5,0.0
2011-11-30 13:00:00,200.0,7.0,12.9,6.3,63.7,0.0
2011-11-30 14:00:00,210.0,6.0,11.7,6.4,70.1,0.0
2011-11-30 15:00:00,220.0,7.0,10.8,6.3,73.8,0.0
2011-11-30 16:00:00,190.0,4.0,10.1,6.9,80.7,0.0
2011-11-30 17:00:00,190.0,6.0,10.3,6.1,74.6,0.0
2011-11-30 18:00:00,180.0,6.0,9.8,6.2,77.9,0.0
2011-11-30 19:00:00,190.0,7.0,9.7,5.7,76.6,0.0
2011-11-30 20:00:00,190.0,8.0,10.1,5.2,71.9,0.0
2011-11-30 21:00:00,180.0,9.0,10.4,5.2,69.8,0.0
2011-11-30 22:00:00,170.0,6.0,10.6,6.0,73.7,0.0
2011-11-30 23:00:00,170.0,8.0,10.6,6.9,77.3,0.0
2011-12-01 00:00:00,180.0,9.0,9.5,8.0,90.7,0.0
2011-12-01 01:00:00,190.0,8.0,10.3,9.0,92.3,0.4
2011-12-01 02:00:00,200.0,9.0,11.5,9.8,88.9,0.4
2011-12-01 03:00:00,220.0,9.0,11.3,8.4,82.7,0.0
2011-12-01 04:00:00,220.0,7.0,11.0,7.7,80.1,0.0
2011-12-01 05:00:00,210.0,7.0,11.1,8.1,81.4,0.0
2011-12-01 06:00:00,210.0,7.0,11.4,8.3,81.6,0.0
2011-12-01 07:00:00,220.0,5.0,11.9,8.7,80.7,0.0
2011-12-01 08:00:00,240.0,5.0,11.3,8.7,83.9,0.0
2011-12-01 09:00:00,290.0,4.0,11.1,8.7,85.0,0.8
2011-12-01 10:00:00,260.0,5.0,10.9,8.2,83.7,0.0
2011-12-01 11:00:00,270.0,5.0,11.3,3.9,60.4,0.0
2011-12-01 12:00:00,270.0,6.0,10.8,2.0,55.0,0.0
2011-12-01 13:00:00,290.0,5.0,10.6,3.2,60.5,0.0
2011-12-01 14:00:00,240.0,2.0,10.6,4.1,64.0,0.0
2011-12-01 15:00:00,250.0,1.0,10.5,4.4,66.4,0.0
2011-12-01 16:00:00,20.0,1.0,9.7,4.6,70.3,0.0
2011-12-01 17:00:00,310.0,5.0,9.1,4.6,73.4,0.4
2011-12-01 18:00:00,120.0,1.0,7.3,6.1,92.7,0.8
2011-12-01 19:00:00,90.0,1.0,7.1,6.2,94.2,0.4
2011-12-01 20:00:00,350.0,1.0,7.0,6.2,94.1,1.4
2011-12-01 21:00:00,120.0,1.0,6.4,5.5,93.9,4.0
2011-12-01 22:00:00,240.0,1.0,6.2,5.6,95.5,0.8
2011-12-01 23:00:00,130.0,2.0,6.0,5.4,95.4,0.4
2011-12-02 00:00:00,270.0,3.0,6.1,5.5,95.3,0.0
2011-12-02 01:00:00,290.0,4.0,5.1,4.6,96.7,0.0
2011-12-02 02:00:00,270.0,2.0,3.0,2.3,94.7,0.0
2011-12-02 03:00:00,250.0,2.0,2.0,1.6,96.3,0.0
2011-12-02 04:00:00,270.0,2.0,2.0,1.6,96.3,0.0
2011-12-02 05:00:00,250.0,3.0,1.2,0.9,98.2,0.0
2011-12-02 06:00:00,210.0,2.0,0.4,0.0,97.9,0.0
2011-12-02 07:00:00,230.0,2.0,0.1,-0.3,95.9,0.0
2011-12-02 08:00:00,220.0,2.0,-0.2,-0.6,95.8,0.0
2011-12-02 09:00:00,240.0,2.0,0.6,0.2,98.1,1.2
2011-12-02 10:00:00,230.0,2.0,3.6,3.4,98.2,0.0
2011-12-02 11:00:00,240.0,2.0,5.7,4.0,89.2,0.0
2011-12-02 12:00:00,220.0,3.0,7.1,4.3,82.6,0.0
2011-12-02 13:00:00,200.0,3.0,6.6,4.6,86.6,0.0
2011-12-02 14:00:00,230.0,3.0,8.0,4.4,77.7,0.0
2011-12-02 15:00:00,220.0,5.0,6.9,2.9,75.3,0.0
2011-12-02 16:00:00,220.0,3.0,6.1,2.9,80.3,0.0
2011-12-02 17:00:00,220.0,3.0,5.6,2.5,79.9,0.0
2011-12-02 18:00:00,200.0,5.0,5.6,3.4,85.9,0.0
2011-12-02 19:00:00,220.0,5.0,5.9,3.3,83.1,0.0
2011-12-02 20:00:00,190.0,5.0,6.4,3.6,82.0,0.0
2011-12-02 21:00:00,220.0,6.0,7.5,3.3,74.4,0.0
2011-12-02 22:00:00,210.0,7.0,7.5,4.8,82.8,0.0
2011-12-02 23:00:00,200.0,7.0,7.8,6.0,88.6,0.2
2011-12-03 00:00:00,200.0,7.0,8.4,7.0,90.2,0.2
2011-12-03 01:00:00,210.0,8.0,9.2,8.2,93.2,0.4
2011-12-03 02:00:00,220.0,7.0,10.4,8.6,88.4,0.0
2011-12-03 03:00:00,230.0,9.0,11.2,8.6,83.8,0.0
2011-12-03 04:00:00,220.0,9.0,10.8,9.2,89.8,0.0
2011-12-03 05:00:00,230.0,7.0,11.0,9.5,89.9,0.0
2011-12-03 06:00:00,250.0,6.0,10.9,10.0,93.7,0.2
2011-12-03 07:00:00,240.0,5.0,10.9,9.7,92.4,0.2
2011-12-03 08:00:00,250.0,6.0,11.1,9.2,87.5,0.0
2011-12-03 09:00:00,260.0,7.0,11.2,8.4,82.6,1.2
2011-12-03 10:00:00,270.0,8.0,11.4,7.0,74.5,0.0
2011-12-03 11:00:00,270.0,8.0,11.7,6.4,70.1,0.0
2011-12-03 12:00:00,280.0,7.0,11.5,5.8,67.6,0.0
2011-12-03 13:00:00,270.0,10.0,12.0,4.2,59.2,0.0
2011-12-03 14:00:00,280.0,7.0,11.8,3.7,57.8,0.0
2011-12-03 15:00:00,270.0,7.0,10.8,2.9,58.5,0.0
2011-12-03 16:00:00,270.0,7.0,10.5,2.7,58.0,0.0
2011-12-03 17:00:00,260.0,5.0,10.2,3.7,63.5,0.0
2011-12-03 18:00:00,240.0,4.0,8.5,3.9,72.8,0.0
2011-12-03 19:00:00,250.0,4.0,7.8,4.2,77.4,0.0
2011-12-03 20:00:00,210.0,3.0,7.8,4.4,78.8,0.0
2011-12-03 21:00:00,240.0,3.0,8.1,4.8,79.2,0.0
2011-12-03 22:00:00,230.0,4.0,7.1,4.4,82.6,0.0
2011-12-03 23:00:00,240.0,3.0,7.8,5.6,85.7,0.0
2011-12-04 00:00:00,230.0,5.0,8.4,6.2,86.1,0.0
2011-12-04 01:00:00,240.0,4.0,8.3,6.1,86.1,0.0
2011-12-04 02:00:00,250.0,5.0,8.9,6.0,82.4,0.0
2011-12-04 03:00:00,260.0,7.0,8.7,5.4,79.6,0.0
2011-12-04 04:00:00,260.0,6.0,7.9,3.6,74.9,0.0
2011-12-04 05:00:00,240.0,5.0,7.3,3.9,78.4,0.0
2011-12-04 06:00:00,240.0,4.0,7.2,4.5,82.6,0.0
2011-12-04 07:00:00,250.0,6.0,7.6,4.0,77.3,0.0
2011-12-04 08:00:00,240.0,4.0,7.5,3.9,77.2,0.0
2011-12-04 09:00:00,240.0,5.0,8.0,3.2,72.2,0.0
2011-12-04 10:00:00,240.0,4.0,7.9,3.8,74.9,0.0
2011-12-04 11:00:00,240.0,6.0,8.4,4.6,76.7,0.0
2011-12-04 12:00:00,240.0,4.0,9.0,4.8,74.7,0.0
2011-12-04 13:00:00,230.0,5.0,9.2,5.6,78.7,0.0
2011-12-04 14:00:00,250.0,6.0,9.0,6.1,82.5,0.0
2011-12-04 15:00:00,240.0,4.0,8.3,6.9,90.2,0.2
2011-12-04 16:00:00,230.0,3.0,8.0,5.9,85.9,0.0
2011-12-04 17:00:00,240.0,4.0,7.7,5.4,85.8,0.0
2011-12-04 18:00:00,260.0,5.0,8.1,5.4,83.2,0.0
2011-12-04 19:00:00,260.0,6.0,8.0,5.2,81.8,0.0
2011-12-04 20:00:00,290.0,7.0,5.7,2.8,81.6,0.0
2011-12-04 21:00:00,280.0,7.0,5.3,2.5,82.7,0.2
2011-12-04 22:00:00,280.0,7.0,4.9,2.0,80.8,0.0
2011-12-04 23:00:00,270.0,5.0,4.2,1.8,85.1,0.0
2011-12-05 00:00:00,260.0,7.0,4.3,1.6,81.9,0.2
2011-12-05 01:00:00,260.0,8.0,4.1,1.2,81.8,0.0
2011-12-05 02:00:00,260.0,7.0,3.9,0.7,80.0,0.0
2011-12-05 03:00:00,260.0,9.0,3.8,0.2,76.6,0.0
2011-12-05 04:00:00,250.0,7.0,3.3,-0.1,77.8,0.0
2011-12-05 05:00:00,250.0,6.0,2.7,-0.4,80.6,0.0
2011-12-05 06:00:00,240.0,4.0,2.3,-0.6,82.0,0.0
2011-12-05 07:00:00,230.0,4.0,2.0,-0.5,83.6,0.0
2011-12-05 08:00:00,230.0,4.0,2.1,-0.6,81.9,0.0
2011-12-05 09:00:00,230.0,4.0,2.5,-0.7,78.7,0.2
2011-12-05 10:00:00,240.0,7.0,4.7,0.1,72.8,0.0
2011-12-05 11:00:00,250.0,8.0,6.0,0.6,68.4,0.0
2011-12-05 12:00:00,250.0,9.0,6.3,1.1,68.8,0.0
2011-12-05 13:00:00,250.0,9.0,7.0,0.8,64.2,0.0
2011-12-05 14:00:00,270.0,9.0,7.6,-0.5,57.0,0.0
2011-12-05 15:00:00,270.0,9.0,7.2,-1.3,54.8,0.0
2011-12-05 16:00:00,260.0,5.0,6.4,-0.7,60.3,0.0
2011-12-05 17:00:00,250.0,5.0,5.3,0.6,71.9,0.0
2011-12-05 18:00:00,240.0,4.0,4.2,1.0,80.2,0.0
2011-12-05 19:00:00,250.0,4.0,3.8,0.6,79.9,0.0
2011-12-05 20:00:00,260.0,5.0,4.3,0.5,75.5,0.0
2011-12-05 21:00:00,240.0,4.0,3.6,0.5,79.6,0.0
2011-12-05 22:00:00,240.0,4.0,3.1,0.1,81.0,0.0
2011-12-05 23:00:00,250.0,5.0,3.1,0.3,82.7,0.0
2011-12-06 00:00:00,240.0,5.0,2.1,-0.3,83.5,0.0
2011-12-06 01:00:00,240.0,4.0,2.6,0.4,85.8,0.0
2011-12-06 02:00:00,220.0,4.0,2.0,0.2,87.1,0.0
2011-12-06 03:00:00,220.0,3.0,1.4,0.0,90.5,0.0
2011-12-06 04:00:00,230.0,4.0,2.8,1.0,87.7,0.0
2011-12-06 05:00:00,250.0,6.0,3.3,1.3,86.2,0.0
2011-12-06 06:00:00,250.0,4.0,3.0,1.0,86.0,0.0
2011-12-06 07:00:00,250.0,7.0,3.6,0.7,81.3,0.0
2011-12-06 08:00:00,250.0,5.0,3.1,0.6,84.4,0.0
2011-12-06 09:00:00,250.0,5.0,3.1,0.6,84.4,0.0
2011-12-06 10:00:00,250.0,5.0,3.9,1.2,83.3,0.0
2011-12-06 11:00:00,250.0,5.0,5.2,1.7,78.0,0.0
2011-12-06 12:00:00,260.0,8.0,6.3,1.7,71.7,0.0
2011-12-06 13:00:00,250.0,6.0,6.6,1.6,70.6,0.0
2011-12-06 14:00:00,240.0,5.0,7.2,1.5,67.1,0.0
2011-12-06 15:00:00,220.0,4.0,6.2,1.9,74.6,0.0
2011-12-06 16:00:00,220.0,4.0,6.1,2.3,75.9,0.0
2011-12-06 17:00:00,210.0,3.0,5.9,3.2,83.1,0.0
2011-12-06 18:00:00,220.0,4.0,6.1,3.0,80.3,0.0
2011-12-06 19:00:00,240.0,4.0,6.2,3.3,82.0,0.0
2011-12-06 20:00:00,240.0,5.0,5.8,3.2,83.1,0.0
2011-12-06 21:00:00,240.0,4.0,5.1,2.9,85.7,0.0
2011-12-06 22:00:00,210.0,4.0,4.6,3.0,88.7,0.0
2011-12-06 23:00:00,230.0,4.0,5.3,3.5,87.4,0.0
2011-12-07 00:00:00,230.0,5.0,6.2,4.4,87.9,0.0
2011-12-07 01:00:00,230.0,5.0,7.0,4.9,86.8,0.0
2011-12-07 02:00:00,230.0,6.0,7.6,5.2,84.3,0.0
2011-12-07 03:00:00,240.0,7.0,8.1,5.5,83.2,0.0
2011-12-07 04:00:00,250.0,7.0,8.4,5.1,79.3,0.0
2011-12-07 05:00:00,260.0,8.0,8.9,5.6,79.8,0.0
2011-12-07 06:00:00,270.0,10.0,9.0,3.8,69.5,0.0
2011-12-07 07:00:00,260.0,8.0,8.4,3.4,71.4,0.0
2011-12-07 08:00:00,270.0,10.0,7.7,1.8,66.5,0.0
2011-12-07 09:00:00,260.0,9.0,7.4,1.1,64.7,0.0
2011-12-07 10:00:00,270.0,9.0,8.1,1.8,64.4,0.0
2011-12-07 11:00:00,270.0,10.0,8.9,2.1,62.9,0.0
2011-12-07 12:00:00,280.0,14.0,9.0,0.0,53.0,0.0
2011-12-07 13:00:00,280.0,14.0,9.4,-0.9,48.9,0.0
2011-12-07 14:00:00,280.0,12.0,9.1,-2.7,43.4,0.0
2011-12-07 15:00:00,280.0,12.0,8.6,-2.4,46.1,0.0
2011-12-07 16:00:00,270.0,11.0,7.7,-2.1,49.2,0.0
2011-12-07 17:00:00,270.0,9.0,7.2,-1.5,53.5,0.0
2011-12-07 18:00:00,270.0,9.0,6.7,-1.6,55.3,0.0
2011-12-07 19:00:00,250.0,6.0,6.0,-1.3,59.7,0.0
2011-12-07 20:00:00,250.0,7.0,5.9,-0.8,62.4,0.0
2011-12-07 21:00:00,250.0,5.0,5.1,-0.6,67.1,0.0
2011-12-07 22:00:00,240.0,4.0,4.2,-0.4,72.1,0.0
2011-12-07 23:00:00,240.0,5.0,4.1,-0.2,73.6,0.0
2011-12-08 00:00:00,230.0,4.0,3.3,-0.1,77.8,0.0
2011-12-08 01:00:00,230.0,4.0,3.2,0.8,84.4,0.0
2011-12-08 02:00:00,240.0,4.0,3.7,1.2,83.2,0.0
2011-12-08 03:00:00,220.0,3.0,1.9,0.1,87.0,0.0
2011-12-08 04:00:00,210.0,3.0,3.2,1.8,91.3,0.0
2011-12-08 05:00:00,220.0,2.0,4.5,2.6,86.8,0.0
2011-12-08 06:00:00,200.0,5.0,6.4,4.1,84.9,0.0
2011-12-08 07:00:00,200.0,5.0,7.7,4.3,78.8,0.0
2011-12-08 08:00:00,190.0,6.0,8.4,5.4,80.7,0.0
2011-12-08 09:00:00,210.0,7.0,9.7,7.4,85.5,0.0
2011-12-08 10:00:00,210.0,8.0,11.1,8.0,81.4,0.0
2011-12-08 11:00:00,220.0,10.0,11.6,7.5,75.8,0.0
2011-12-08 12:00:00,220.0,11.0,11.6,8.0,78.2,0.0
2011-12-08 13:00:00,220.0,10.0,11.4,9.0,85.2,0.0
2011-12-08 14:00:00,220.0,11.0,11.4,9.6,88.9,0.0
2011-12-08 15:00:00,220.0,10.0,12.1,9.4,83.2,0.0
